arc_length,Mach_Magnitude,p
0.00000000,0.18305636,41763.62500000
0.00110000,0.18305636,41750.53515625
0.00220001,0.18305636,41737.44531250
0.00330000,0.18305636,41724.35156250
0.00440000,0.19661990,41711.16015625
0.00550000,0.20145588,41699.21484375
0.00659999,0.17914071,41696.24609375
0.00770000,0.17894083,41691.27734375
0.00880001,0.17894083,41685.19921875
0.00990000,0.17894083,41679.12500000
0.01100001,0.17894083,41673.04687500
0.01209999,0.17894083,41666.96875000
0.01320000,0.17894083,41660.89453125
0.01430001,0.18004251,41655.34375000
0.01539999,0.18017895,41650.44140625
0.01650000,0.17958098,41646.55468750
0.01760001,0.17913111,41642.81640625
0.01869999,0.17913111,41639.88671875
0.01980001,0.17913111,41636.95703125
0.02089999,0.17913111,41634.03125000
0.02200000,0.17913111,41631.10156250
0.02310001,0.17913111,41628.17578125
0.02419999,0.18049962,41624.41796875
0.02530000,0.18049962,41617.78125000
0.02640001,0.18049962,41611.14453125
0.02749999,0.18167390,41606.23828125
0.02860000,0.18167390,41602.16406250
0.02970001,0.18167390,41598.08984375
0.03080000,0.18167390,41594.01562500
0.03190001,0.18167390,41589.94140625
0.03299999,0.18167390,41585.86718750
0.03410000,0.18111812,41581.73437500
0.03520001,0.18237958,41577.07812500
0.03629999,0.18332855,41568.90234375
0.03740000,0.18497520,41559.89062500
0.03850001,0.18497520,41551.39062500
0.03960000,0.18497520,41542.89062500
0.04070001,0.18497520,41534.39062500
0.04179999,0.18497520,41525.89062500
0.04290000,0.18497520,41517.38671875
0.04400001,0.18714968,41508.33203125
0.04509999,0.18714968,41497.84765625
0.04620000,0.18714968,41487.36328125
0.04730001,0.19005859,41474.06250000
0.04840000,0.18611351,41457.94140625
0.04950001,0.19177551,41440.83203125
0.05059999,0.17532472,41437.85937500
0.05170000,0.11381005,41449.55859375
0.05280001,0.11381005,41472.20703125
0.05389999,0.11381005,41494.85546875
0.05500000,nan,nan
