arc_length,Mach_Magnitude,p
0.00000000,0.19724977,41770.68750000
0.00110000,0.17363127,41747.52343750
0.00220001,0.17363127,41718.24609375
0.00329999,0.17363127,41688.97265625
0.00440000,0.17789850,41660.34765625
0.00550000,0.17972668,41662.82031250
0.00660000,0.17972668,41664.04687500
0.00770001,0.17972668,41665.27343750
0.00880001,0.17900408,41664.69921875
0.00990001,0.17900408,41658.41406250
0.01099998,0.17900408,41652.12890625
0.01209999,0.17906052,41647.51953125
0.01319999,0.17833389,41644.58984375
0.01429999,0.17833389,41642.52734375
0.01540000,0.17833389,41640.46093750
0.01650000,0.17900528,41637.19140625
0.01760000,0.17900528,41633.36718750
0.01870000,0.17900528,41629.54296875
0.01980001,0.17972490,41625.42968750
0.02089998,0.17972490,41621.15234375
0.02199998,0.17972490,41616.87890625
0.02309998,0.17972490,41612.60156250
0.02419999,0.18060584,41607.02734375
0.02529999,0.18060584,41600.45312500
0.02639999,0.18107230,41595.20703125
0.02750000,0.18107230,41590.33593750
0.02860000,0.18183713,41585.57031250
0.02970000,0.18183713,41580.96484375
0.03079998,0.18183713,41576.36328125
0.03189998,0.18183713,41571.75781250
0.03299998,0.18183713,41567.15234375
0.03409998,0.18301549,41561.61718750
0.03519999,0.18245087,41554.08593750
0.03629999,0.18333311,41546.51171875
0.03739999,0.18280288,41538.89843750
0.03850000,0.18600197,41529.84765625
0.03960000,0.18600197,41520.70312500
0.04069997,0.18600197,41511.55859375
0.04179997,0.18600197,41502.41406250
0.04289998,0.18728868,41493.57421875
0.04399998,0.18943891,41483.28906250
0.04509998,0.18931659,41473.87500000
0.04619998,0.18890174,41461.83593750
0.04729999,0.18890174,41450.19531250
0.04839999,0.18890174,41438.55468750
0.04950000,0.19023916,41430.52343750
0.05059997,0.19023916,41423.53906250
0.05169997,0.17281713,41425.27734375
0.05279997,0.17281713,41432.14062500
0.05389998,0.13796335,41432.01171875
0.05499998,nan,nan
