arc_length,Mach_Magnitude,p
0.00000000,0.12193788,41682.85156250
0.00110000,0.12193788,41684.39453125
0.00220000,0.12193788,41685.94140625
0.00330000,0.12193788,41687.48437500
0.00440000,0.19423555,41681.58203125
0.00550000,0.18283723,41676.61718750
0.00660000,0.18283723,41677.95703125
0.00770000,0.18283723,41679.29687500
0.00880000,0.18283723,41680.63671875
0.00990000,0.18352325,41681.76562500
0.01100000,0.18337284,41680.85156250
0.01210000,0.18337284,41678.13671875
0.01320000,0.17921478,41674.56250000
0.01429999,0.17921478,41671.81250000
0.01540000,0.17921478,41669.06250000
0.01650001,0.17881169,41666.33984375
0.01760000,0.17881169,41663.73046875
0.01869998,0.17881169,41661.12500000
0.01980000,0.17881169,41658.51953125
0.02090001,0.17847997,41655.39062500
0.02200000,0.17946760,41653.30078125
0.02309998,0.17984836,41649.22656250
0.02420000,0.17984836,41644.88671875
0.02530001,0.17984836,41640.54296875
0.02640000,0.17984836,41636.20312500
0.02749998,0.17977903,41633.44140625
0.02860000,0.17977903,41631.46484375
0.02970001,0.17977903,41629.49218750
0.03080000,0.17977903,41627.51562500
0.03189998,0.18007478,41626.08593750
0.03300000,0.18007478,41624.81640625
0.03410001,0.18248586,41622.49218750
0.03520000,0.18179445,41618.63671875
0.03629998,0.18179445,41615.33984375
0.03740000,0.18179445,41612.04296875
0.03850001,0.18179445,41608.75000000
0.03960000,0.18179445,41605.45312500
0.04069998,0.18179445,41602.15625000
0.04180000,0.18370362,41600.02734375
0.04290001,0.18365464,41597.00000000
0.04400000,0.18365464,41594.36328125
0.04509998,0.18365464,41591.72656250
0.04620000,0.18365464,41589.08593750
0.04730001,0.18365464,41586.44921875
0.04840000,0.19632415,41584.35546875
0.04949998,0.20756287,41585.32812500
0.05060000,0.20756287,41593.36718750
0.05170001,0.20756287,41601.40625000
0.05280000,0.20756287,41609.44531250
0.05389998,0.16161770,41617.26953125
0.05500000,nan,nan
