arc_length,Mach_Magnitude,p
0.00000000,0.36286323,21278.85937500
0.00110000,0.51445723,21483.63867188
0.00220000,0.57130068,21718.38281250
0.00330000,0.56678370,21956.28710938
0.00440000,0.56678370,21997.52929688
0.00549999,0.56435776,22065.11132812
0.00660000,0.54436430,22128.33593750
0.00770000,0.53190174,22244.44531250
0.00879999,0.53617103,22354.47070312
0.00990000,0.53617103,22465.32031250
0.01100000,0.56114997,22577.73437500
0.01209999,0.55423795,22686.48242188
0.01320000,0.55423795,22796.04296875
0.01430000,0.55046138,22899.46484375
0.01540000,0.55046138,22996.21289062
0.01649999,0.55046138,23092.95898438
0.01759999,0.53373647,23168.41210938
0.01870000,0.54767271,23235.94335938
0.01979999,0.54767271,23304.70703125
0.02089998,0.55849923,23373.13867188
0.02200000,0.51908447,23443.21484375
0.02309999,0.54458706,23550.11328125
0.02419998,0.54458706,23657.26562500
0.02530000,0.54461127,23762.60351562
0.02639999,0.54461127,23862.60546875
0.02750001,0.55244562,23938.10742188
0.02860000,0.56132176,24012.90820312
0.02969999,0.54126373,24090.66210938
0.03080001,0.54126373,24167.85351562
0.03190000,0.54126373,24245.04492188
0.03299999,0.54217205,24320.51367188
0.03410001,0.54217205,24393.50390625
0.03520000,0.53937243,24468.63867188
0.03629999,0.54509736,24543.63671875
0.03740001,0.53681563,24603.19921875
0.03850000,0.53821325,24676.34375000
0.03959999,0.53821325,24763.24414062
0.04070001,0.52966072,24831.85546875
0.04180000,0.52966072,24871.27734375
0.04289998,0.52966072,24910.70117188
0.04400000,0.54251203,24953.08398438
0.04510000,0.53450365,25039.50976562
0.04619998,0.53450365,25133.42773438
0.04730000,0.53450365,25227.34765625
0.04840000,0.53177041,25294.80664062
0.04949998,0.53177041,25348.92187500
0.05060000,0.52606871,25416.99609375
0.05169999,0.49995370,25518.49218750
0.05279998,0.28922695,25666.39453125
0.05390000,0.28922695,25805.55859375
0.05499999,nan,nan
