arc_length,Mach_Magnitude,p
0.00000000,0.34811633,21905.87109375
0.00110000,0.34811633,22081.82421875
0.00220000,0.51994305,22250.86523438
0.00330000,0.56198335,22334.37109375
0.00439999,0.56325592,22395.55273438
0.00550000,0.56325592,22424.12890625
0.00660000,0.54355256,22467.18164062
0.00770001,0.54355256,22558.72656250
0.00880000,0.54355256,22650.26953125
0.00990000,0.56062087,22753.42382812
0.01100000,0.56062087,22884.87500000
0.01210000,0.56062087,23016.32617188
0.01320000,0.55418513,23149.44726562
0.01430001,0.55418513,23247.71484375
0.01540000,0.54915338,23350.46093750
0.01650001,0.54915338,23459.73046875
0.01760000,0.54842557,23595.42382812
0.01870000,0.54842557,23747.53320312
0.01979999,0.54369668,23880.33398438
0.02089999,0.54369668,23948.91796875
0.02200001,0.54369668,24017.50000000
0.02310001,0.54163609,24104.43164062
0.02420000,0.54026556,24157.29296875
0.02530000,0.54026556,24187.66406250
0.02639999,0.55329418,24234.43554688
0.02749999,0.55329418,24311.11132812
0.02860001,0.55373208,24391.93750000
0.02970000,0.54934465,24483.57617188
0.03080000,0.53934508,24514.98046875
0.03189999,0.53934508,24544.61523438
0.03299999,0.54345915,24582.82226562
0.03410001,0.53699718,24664.21289062
0.03520001,0.53699718,24768.34960938
0.03630000,0.53699718,24872.48632812
0.03740000,0.53700262,24962.94726562
0.03849999,0.53700262,25042.52929688
0.03959999,0.53700262,25122.10937500
0.04070001,0.53755870,25197.16992188
0.04180000,0.53085427,25257.32421875
0.04290000,0.53085427,25305.42382812
0.04400000,0.53497148,25356.24609375
0.04509999,0.53302123,25413.41796875
0.04620001,0.53072610,25475.61718750
0.04730001,0.53072610,25536.13476562
0.04840000,0.52917416,25619.74804688
0.04950000,0.52917416,25761.53320312
0.05059999,0.52917416,25903.31835938
0.05169999,0.41118824,26044.18554688
0.05280001,0.28761842,26198.30664062
0.05390000,0.28761842,26324.85742188
0.05500000,nan,nan
