arc_length,Mach_Magnitude,p
0.00000000,0.36827389,22366.62695312
0.00110001,0.52234852,22380.23828125
0.00220000,0.58810418,22483.25000000
0.00330001,0.60293568,22629.49414062
0.00440000,0.60713168,22829.35546875
0.00550001,0.60268110,22966.00390625
0.00660000,0.59964572,23108.47265625
0.00770000,0.60358023,23219.37500000
0.00880000,0.59954538,23345.34765625
0.00990000,0.60008732,23443.60351562
0.01100000,0.59816182,23537.08984375
0.01210000,0.60249024,23646.28320312
0.01320000,0.59899191,23723.86914062
0.01430000,0.59944108,23832.24414062
0.01539999,0.59291248,23955.85742188
0.01650000,0.58845497,24109.58593750
0.01759999,0.58683277,24235.95507812
0.01870000,0.58683277,24341.74804688
0.01979999,0.58290553,24452.98828125
0.02090000,0.58251067,24570.21679688
0.02199999,0.57975659,24686.70312500
0.02310000,0.57101928,24836.51171875
0.02420000,0.56978871,24952.50000000
0.02529998,0.56483306,25051.17773438
0.02639999,0.57318140,25152.31054688
0.02750000,0.57318140,25281.16406250
0.02860000,0.56578594,25413.16015625
0.02970001,0.56578594,25537.37695312
0.03079999,0.56159408,25633.79882812
0.03189999,0.56159408,25729.45898438
0.03300000,0.55947471,25820.40625000
0.03410001,0.55611114,25889.34375000
0.03519998,0.55615542,26013.27148438
0.03629999,0.55984181,26133.65234375
0.03740000,0.55551944,26250.05859375
0.03850001,0.55291445,26352.66796875
0.03959998,0.55535894,26476.36523438
0.04069999,0.55531257,26591.32226562
0.04180000,0.55531257,26700.64453125
0.04290000,0.55486338,26814.42968750
0.04399998,0.55384771,26935.80664062
0.04509999,0.54894446,27041.48046875
0.04620000,0.54767072,27147.40625000
0.04730000,0.54354176,27260.00976562
0.04839998,0.51966856,27363.00390625
0.04949998,0.51646827,27454.96875000
0.05059999,0.47532300,27561.25390625
0.05170000,0.46540340,27653.72460938
0.05279998,0.41657868,27746.46093750
0.05389998,0.32833363,27825.58593750
0.05499999,nan,nan
