arc_length,Mach_Magnitude,p
0.00000000,0.15255048,42067.00781250
0.00110000,0.19950639,42082.66406250
0.00220001,0.19950639,42098.76171875
0.00329999,0.19950639,42114.85937500
0.00440000,0.19950639,42130.96093750
0.00550000,0.18841939,42135.06640625
0.00660000,0.18841939,42134.94140625
0.00770000,0.18841939,42134.81250000
0.00880001,0.18841939,42134.68750000
0.00990000,0.18306577,42134.47656250
0.01100000,0.17892377,42134.26562500
0.01210000,0.17892377,42134.19921875
0.01319999,0.17892377,42134.13281250
0.01430001,0.17892377,42134.06640625
0.01540000,0.17762085,42132.80078125
0.01650001,0.17763251,42129.81250000
0.01760000,0.17763251,42126.56640625
0.01869999,0.17763251,42123.32421875
0.01980001,0.17763251,42120.07812500
0.02089999,0.17802275,42116.95703125
0.02200001,0.17868033,42113.75000000
0.02310000,0.17848570,42111.41406250
0.02420002,0.17848570,42110.64843750
0.02530001,0.17814147,42109.88671875
0.02639999,0.17814147,42107.40234375
0.02750001,0.17814147,42104.91406250
0.02860000,0.17868085,42103.18750000
0.02970001,0.17868085,42102.19140625
0.03080000,0.17916774,42099.49218750
0.03189999,0.17916774,42095.70703125
0.03300001,0.17916774,42091.92187500
0.03410000,0.17978605,42088.25781250
0.03520001,0.17978605,42084.69921875
0.03630000,0.17978605,42081.14062500
0.03739999,0.17978605,42077.57812500
0.03850001,0.17960418,42075.77343750
0.03960000,0.18277957,42070.62890625
0.04070001,0.18253649,42065.40625000
0.04180000,0.18253649,42060.25781250
0.04289999,0.18253649,42055.10546875
0.04400001,0.18536541,42050.47265625
0.04510000,0.18536541,42049.01562500
0.04620001,0.18536541,42047.56250000
0.04730000,0.18543389,42048.89062500
0.04840002,0.18262378,42045.83984375
0.04950001,0.18262378,42041.39453125
0.05060000,0.18147803,42027.61328125
0.05170001,0.16379939,42018.44140625
0.05280000,0.16379939,42017.74218750
0.05390002,0.10794486,42027.00390625
0.05500001,nan,nan
