arc_length,Mach_Magnitude,p
0.00000000,0.17151174,42163.21484375
0.00110000,0.17151174,42157.11328125
0.00220000,0.17899777,42148.74609375
0.00329999,0.17894308,42137.53515625
0.00439999,0.17894308,42122.48437500
0.00550001,0.17963421,42113.37890625
0.00659999,0.17963421,42120.71484375
0.00769999,0.18096061,42121.71484375
0.00879998,0.18085740,42116.75000000
0.00990001,0.18085740,42111.50390625
0.01100001,0.18085740,42106.25781250
0.01210001,0.18085740,42101.01171875
0.01320001,0.18085740,42095.76562500
0.01430000,0.17929921,42092.28906250
0.01540000,0.17912554,42088.13281250
0.01650000,0.17912554,42083.29296875
0.01760000,0.17914443,42077.88671875
0.01870000,0.17898746,42071.88281250
0.01979999,0.17898746,42067.81250000
0.02089999,0.17898746,42063.74218750
0.02199999,0.17898746,42059.67578125
0.02309999,0.17980076,42055.80468750
0.02419998,0.17980076,42052.32812500
0.02529998,0.17980076,42048.85156250
0.02639998,0.18106163,42045.58984375
0.02749998,0.18142034,42041.96484375
0.02860001,0.18018993,42038.55078125
0.02970001,0.18005095,42035.19921875
0.03080000,0.18005095,42030.43359375
0.03190000,0.18005095,42025.66796875
0.03300000,0.18088627,42021.17187500
0.03410000,0.18088627,42016.76953125
0.03520000,0.18209312,42010.73046875
0.03629999,0.18209312,42004.63671875
0.03739999,0.18338057,41996.78125000
0.03849999,0.18338057,41986.42578125
0.03959999,0.18338057,41976.07421875
0.04069998,0.18534423,41966.93750000
0.04179998,0.18791463,41957.76562500
0.04289998,0.18578404,41948.82031250
0.04399998,0.18578404,41940.97265625
0.04509998,0.18578404,41933.12109375
0.04620001,0.18578404,41925.27343750
0.04730000,0.18578404,41917.42187500
0.04840000,0.18884551,41908.30859375
0.04950000,0.19051773,41911.46875000
0.05060000,0.19051773,41925.65625000
0.05170000,0.19251233,41978.00781250
0.05279999,0.19251233,42030.11328125
0.05389999,0.19251233,42082.21875000
0.05499999,nan,nan
