arc_length,Mach_Magnitude,p
0.00000000,0.11127589,42064.40625000
0.00110000,0.11127589,42066.54296875
0.00220000,0.16787934,42072.25000000
0.00330000,0.16787934,42079.94921875
0.00440001,0.18052412,42090.10546875
0.00549999,0.18354991,42098.69921875
0.00659999,0.18354991,42099.44140625
0.00770000,0.18453029,42099.59765625
0.00880000,0.18453029,42099.63281250
0.00990000,0.18443923,42096.09765625
0.01100000,0.18140040,42090.07421875
0.01210000,0.18019429,42086.47656250
0.01320001,0.18107514,42083.68359375
0.01430001,0.18018548,42081.73828125
0.01540001,0.18018548,42079.94921875
0.01650001,0.18018548,42078.15625000
0.01760001,0.17986519,42076.44531250
0.01870001,0.17986519,42074.83593750
0.01980002,0.17986519,42073.22656250
0.02090002,0.18032496,42070.75000000
0.02200002,0.17973070,42066.42578125
0.02309999,0.17973070,42062.07421875
0.02419999,0.18022966,42057.10937500
0.02530000,0.18022966,42051.34765625
0.02640000,0.18022966,42045.58593750
0.02750000,0.18022966,42039.82421875
0.02860000,0.18140605,42034.54296875
0.02970000,0.18140605,42030.99609375
0.03080000,0.18150420,42027.44140625
0.03190000,0.18150420,42023.86718750
0.03300001,0.18150420,42020.29687500
0.03410001,0.18150420,42016.72265625
0.03520001,0.18275926,42009.98828125
0.03630001,0.18235062,42001.27343750
0.03740001,0.18362290,41996.02343750
0.03850001,0.18362290,41991.17968750
0.03960002,0.18362290,41986.33593750
0.04070002,0.18382549,41981.87890625
0.04180002,0.18382549,41978.65625000
0.04290002,0.18382549,41975.42968750
0.04400000,0.18539429,41972.07031250
0.04510000,0.18699669,41969.32031250
0.04620000,0.18699669,41965.99218750
0.04730000,0.18699669,41962.66406250
0.04840000,0.18791669,41961.13671875
0.04950000,0.18791669,41959.72656250
0.05060000,0.18525254,41958.47656250
0.05170001,0.18525254,41957.31640625
0.05280001,0.18525254,41956.15234375
0.05390001,0.16242503,41950.17187500
0.05500001,nan,nan
