arc_length,Mach_Magnitude,p
0.00000000,0.11731238,41837.79296875
0.00110000,0.17969746,41850.21484375
0.00220001,0.17969746,41854.00000000
0.00330000,0.17969746,41857.78515625
0.00440000,0.19553458,41866.30859375
0.00550000,0.18624589,41875.22265625
0.00660001,0.18456422,41881.04296875
0.00770000,0.18174112,41888.85546875
0.00880001,0.18174112,41898.42968750
0.00989999,0.18174112,41908.00781250
0.01100000,0.17978750,41905.60156250
0.01209999,0.17978750,41901.23046875
0.01320000,0.17826755,41898.35156250
0.01430001,0.17826755,41896.25000000
0.01539999,0.17812227,41893.66015625
0.01650000,0.17794751,41891.42578125
0.01760001,0.17889761,41887.68359375
0.01869999,0.17889761,41880.09765625
0.01980000,0.17889761,41872.51562500
0.02089998,0.17930591,41868.45312500
0.02199999,0.17987199,41864.51562500
0.02310001,0.17987199,41856.17968750
0.02419999,0.17944830,41849.24218750
0.02530000,0.17944830,41843.78515625
0.02640001,0.17944830,41838.32812500
0.02749999,0.18025416,41832.57812500
0.02860000,0.18025416,41826.54687500
0.02970001,0.18030615,41822.87500000
0.03079999,0.18030615,41819.54296875
0.03190000,0.18064752,41813.78125000
0.03299998,0.18064752,41804.83593750
0.03410000,0.18084119,41799.29296875
0.03520001,0.18084119,41794.09765625
0.03629999,0.18270776,41788.54296875
0.03740000,0.18270776,41779.97265625
0.03850001,0.18270776,41771.40234375
0.03959999,0.18322233,41764.11328125
0.04070000,0.18322233,41757.26171875
0.04179998,0.18513465,41750.58984375
0.04289999,0.18513465,41744.69531250
0.04400000,0.18758689,41736.73828125
0.04509998,0.18995507,41733.46484375
0.04620000,0.18670625,41730.07421875
0.04730001,0.18334583,41729.51562500
0.04839999,0.18348856,41730.36718750
0.04950000,0.17538925,41723.51171875
0.05059998,0.17538925,41682.32031250
0.05169999,0.14325058,41645.07031250
0.05280000,0.14325058,41627.20703125
0.05389998,0.14325058,41609.33984375
0.05500000,nan,nan
