arc_length,Mach_Magnitude,p
0.00000000,0.12318681,41904.44921875
0.00110000,0.12318681,41907.80859375
0.00220000,0.12318681,41911.16796875
0.00330000,0.12318681,41914.52734375
0.00440000,0.19349658,41909.62500000
0.00550000,0.18252558,41904.91406250
0.00660000,0.18252558,41905.76953125
0.00770000,0.18252558,41906.62890625
0.00880000,0.18252558,41907.48828125
0.00990000,0.18326020,41908.15625000
0.01100000,0.18327756,41906.69921875
0.01210000,0.18327756,41903.17578125
0.01320000,0.17902248,41899.34375000
0.01429999,0.17902248,41896.38281250
0.01540000,0.17902248,41893.42187500
0.01650001,0.17865842,41890.47656250
0.01760000,0.17865842,41887.61718750
0.01869998,0.17865842,41884.75781250
0.01980000,0.17865842,41881.89453125
0.02090001,0.17838400,41878.49609375
0.02200000,0.17937253,41876.35156250
0.02309998,0.17975978,41872.15234375
0.02420000,0.17975978,41867.67578125
0.02530001,0.17975978,41863.19531250
0.02640000,0.17975978,41858.71875000
0.02749998,0.17970641,41855.92578125
0.02860000,0.17970641,41853.97265625
0.02970001,0.17970641,41852.01953125
0.03080000,0.17970641,41850.06640625
0.03189998,0.18003333,41848.65625000
0.03300000,0.18003333,41847.40234375
0.03410001,0.18252073,41845.04296875
0.03520000,0.18184411,41841.20312500
0.03629998,0.18184411,41838.05078125
0.03740000,0.18184411,41834.89843750
0.03850001,0.18184411,41831.74609375
0.03960000,0.18184411,41828.59375000
0.04069998,0.18184411,41825.44140625
0.04180000,0.18355288,41823.58593750
0.04290001,0.18346832,41821.05468750
0.04400000,0.18346832,41819.00000000
0.04509998,0.18346832,41816.94531250
0.04620000,0.18346832,41814.89062500
0.04730001,0.18346832,41812.83203125
0.04840000,0.19627457,41811.30078125
0.04949998,0.20687838,41812.67968750
0.05060000,0.20687838,41820.74218750
0.05170001,0.20687838,41828.80468750
0.05280000,0.20687838,41836.86328125
0.05389998,0.16033238,41844.58984375
0.05500000,nan,nan
