arc_length,Mach_Magnitude,p
0.00000000,0.10345503,41897.75781250
0.00110000,0.14822274,41907.88671875
0.00220001,0.16479967,41912.40625000
0.00330000,0.16479967,41910.27734375
0.00440000,0.16479967,41908.14843750
0.00550000,0.17612284,41906.05078125
0.00660000,0.17612284,41904.14062500
0.00769999,0.17612284,41902.23046875
0.00880000,0.17612284,41900.32031250
0.00990000,0.17750188,41897.73046875
0.01100000,0.18055260,41894.03125000
0.01209999,0.17912551,41892.08203125
0.01320000,0.17912551,41889.62890625
0.01430000,0.17912551,41887.17187500
0.01539999,0.17912551,41884.71484375
0.01650001,0.17912551,41882.26171875
0.01759999,0.17912551,41879.80468750
0.01869998,0.17976632,41877.40625000
0.01980000,0.17976632,41875.84375000
0.02089999,0.17976632,41874.28125000
0.02200001,0.18025770,41870.91796875
0.02310000,0.18025770,41866.35546875
0.02419998,0.18025770,41861.79687500
0.02530000,0.18025770,41857.23437500
0.02639999,0.18025770,41852.67578125
0.02750001,0.18085455,41849.08203125
0.02860000,0.18085455,41846.44140625
0.02969998,0.18085455,41843.80078125
0.03080001,0.18085455,41841.15625000
0.03189999,0.18085455,41838.51562500
0.03299998,0.18032083,41835.60156250
0.03410000,0.18240192,41832.01171875
0.03519999,0.18240192,41826.32421875
0.03630001,0.18240192,41820.63281250
0.03740000,0.18278357,41815.58593750
0.03849998,0.18278357,41811.98437500
0.03960000,0.18278357,41808.38281250
0.04069999,0.18354828,41805.16406250
0.04179998,0.18354828,41802.24218750
0.04290000,0.18612624,41798.00390625
0.04399998,0.18612624,41792.39843750
0.04510000,0.18612624,41786.78906250
0.04619999,0.18612624,41781.18359375
0.04729998,0.18577894,41778.77734375
0.04840000,0.18577894,41777.21484375
0.04949999,0.20687838,41776.98046875
0.05059998,0.20687838,41784.91015625
0.05169999,0.17928437,41786.91015625
0.05279998,0.11631051,41778.74609375
0.05390000,0.11631051,41768.61718750
0.05499999,nan,nan
