arc_length,Mach_Magnitude,p
0.00000000,0.11571809,41663.05468750
0.00110000,0.11571809,41661.11718750
0.00219999,0.11571809,41659.17968750
0.00330000,0.17529697,41664.45312500
0.00440000,0.17432368,41670.05468750
0.00549999,0.18164117,41667.71093750
0.00660000,0.18164117,41666.67968750
0.00770000,0.18164117,41665.64843750
0.00880001,0.18161679,41661.78125000
0.00990001,0.18164585,41656.35156250
0.01100000,0.17864166,41657.68359375
0.01209999,0.17748959,41655.93359375
0.01320001,0.17748959,41654.11718750
0.01430000,0.17748959,41652.30078125
0.01539999,0.17748959,41650.48437500
0.01650001,0.17677287,41648.41796875
0.01760000,0.17605132,41643.53515625
0.01869999,0.17677245,41637.83593750
0.01980001,0.17732026,41632.96484375
0.02090000,0.17732026,41629.50781250
0.02200002,0.17732026,41626.05468750
0.02310001,0.17732026,41622.59765625
0.02420000,0.17773337,41619.59375000
0.02530002,0.17773337,41614.08984375
0.02640001,0.17819591,41609.00390625
0.02750000,0.17819591,41604.66796875
0.02860001,0.17821481,41600.09765625
0.02970001,0.17884406,41594.39453125
0.03080000,0.17940716,41590.21875000
0.03190001,0.17940716,41586.17968750
0.03300000,0.17940990,41581.97656250
0.03410000,0.17940990,41577.26171875
0.03520001,0.18055652,41571.48046875
0.03630000,0.18147016,41565.21484375
0.03739999,0.18147016,41559.03515625
0.03850001,0.18337172,41554.07031250
0.03960000,0.18291292,41549.40625000
0.04069999,0.18291292,41543.27343750
0.04180001,0.18291292,41537.14062500
0.04290000,0.18445554,41531.67578125
0.04399999,0.18445554,41527.08203125
0.04510001,0.18553882,41523.68750000
0.04620000,0.18896095,41523.11718750
0.04730002,0.18896095,41518.62500000
0.04840001,0.17706467,41512.93750000
0.04950000,0.17891872,41504.47656250
0.05060002,0.16958602,41494.76171875
0.05170001,0.13983774,41482.24609375
0.05280000,0.13983774,41468.03906250
0.05390002,0.13983774,41453.82812500
0.05500001,nan,nan
