arc_length,Mach_Magnitude,p
0.00000000,0.11765694,41637.09375000
0.00109999,0.11765694,41644.13281250
0.00220000,0.11765694,41651.17187500
0.00329999,0.11765694,41658.21093750
0.00440000,0.12105841,41659.81640625
0.00549999,0.17697133,41659.02343750
0.00660000,0.17761684,41660.13281250
0.00769999,0.17761684,41663.33203125
0.00880000,0.17761684,41666.53515625
0.00990000,0.17761684,41669.73437500
0.01100000,0.17761684,41672.93359375
0.01210001,0.17736587,41673.42187500
0.01319999,0.17558282,41669.84375000
0.01430000,0.17558282,41664.16796875
0.01540000,0.17514453,41660.45312500
0.01649998,0.17514453,41659.59765625
0.01759999,0.17514453,41658.73828125
0.01870000,0.17554687,41657.67968750
0.01980001,0.17554687,41656.22656250
0.02089998,0.17616811,41654.23437500
0.02199999,0.17634773,41650.92968750
0.02310000,0.17666793,41646.64843750
0.02420001,0.17715409,41643.22656250
0.02529998,0.17715409,41640.00781250
0.02639999,0.17715409,41636.78515625
0.02750000,0.17724036,41633.76171875
0.02859998,0.17759307,41631.17187500
0.02969999,0.17759307,41628.60546875
0.03080000,0.17759307,41626.03906250
0.03190000,0.17759307,41623.47656250
0.03299998,0.17750178,41621.21093750
0.03409999,0.17905696,41619.07031250
0.03520000,0.17879049,41614.66796875
0.03630000,0.17879049,41609.83984375
0.03739998,0.17879049,41605.01171875
0.03849999,0.17927492,41600.32421875
0.03960000,0.18017656,41595.67578125
0.04070000,0.18040808,41590.37109375
0.04179998,0.18178204,41585.51562500
0.04289999,0.18282561,41581.32421875
0.04400000,0.18282561,41577.17187500
0.04509998,0.18773377,41572.60546875
0.04619998,0.18933097,41564.44140625
0.04729999,0.19072883,41556.25000000
0.04840000,0.19072883,41548.63281250
0.04949998,0.19062464,41540.81640625
0.05059998,0.14922119,41523.88281250
0.05169999,0.10625562,41503.55859375
0.05280000,0.10625562,41485.33984375
0.05389998,0.10625562,41467.12109375
0.05499999,nan,nan
