arc_length,Mach_Magnitude,p
0.00000000,0.16772806,41642.58203125
0.00110000,0.16772806,41637.98046875
0.00220000,0.17845501,41631.19531250
0.00329999,0.17870254,41621.63671875
0.00439999,0.17870254,41607.46484375
0.00550001,0.17935294,41599.02343750
0.00659999,0.17935294,41606.42968750
0.00769999,0.18065618,41607.31250000
0.00879998,0.18070816,41602.57031250
0.00990001,0.18070816,41597.60156250
0.01100001,0.18070816,41592.62890625
0.01210001,0.18070816,41587.66015625
0.01320001,0.18070816,41582.68750000
0.01430000,0.17925823,41579.32812500
0.01540000,0.17927708,41575.36718750
0.01650000,0.17927708,41570.78906250
0.01760000,0.17919123,41565.64843750
0.01870000,0.17902274,41559.90234375
0.01979999,0.17902274,41556.03906250
0.02089999,0.17902274,41552.17187500
0.02199999,0.17902274,41548.30468750
0.02309999,0.17980362,41544.63671875
0.02419998,0.17980362,41541.36718750
0.02529998,0.17980362,41538.09765625
0.02639998,0.18105495,41535.00000000
0.02749998,0.18146274,41531.46093750
0.02860001,0.18023534,41528.10156250
0.02970001,0.18014584,41524.80468750
0.03080000,0.18014584,41520.27343750
0.03190000,0.18014584,41515.73828125
0.03300000,0.18104186,41511.49218750
0.03410000,0.18104186,41507.34375000
0.03520000,0.18230642,41501.67578125
0.03629999,0.18230642,41495.95703125
0.03739999,0.18365222,41488.51562500
0.03849999,0.18365222,41478.63671875
0.03959999,0.18365222,41468.75781250
0.04069998,0.18538590,41459.83203125
0.04179998,0.18769446,41450.96484375
0.04289998,0.18570143,41442.33984375
0.04399998,0.18570143,41434.57812500
0.04509998,0.18570143,41426.81250000
0.04620001,0.18570143,41419.05078125
0.04730000,0.18570143,41411.28515625
0.04840000,0.18903547,41402.58984375
0.04950000,0.19090651,41404.78515625
0.05060000,0.19276155,41416.85156250
0.05170000,0.19276155,41465.54687500
0.05279999,0.19276155,41514.24609375
0.05389999,0.19276155,41562.94531250
0.05499999,nan,nan
