arc_length,Mach_Magnitude,p
0.00000000,0.12282661,42642.75390625
0.00110000,0.12282661,42647.87500000
0.00220000,0.12282661,42652.99609375
0.00330000,0.12282661,42658.11718750
0.00440000,0.19504987,42653.55859375
0.00550000,0.18272996,42648.60546875
0.00660000,0.18272996,42650.34765625
0.00770000,0.18272996,42652.08984375
0.00880000,0.18272996,42653.83203125
0.00990000,0.18338077,42655.37500000
0.01100000,0.18318991,42654.40234375
0.01210000,0.18318991,42650.84375000
0.01320000,0.17947294,42647.15234375
0.01429999,0.17947294,42644.04687500
0.01540000,0.17947294,42640.94140625
0.01650001,0.17910663,42637.85156250
0.01760000,0.17910663,42634.84375000
0.01869998,0.17910663,42631.83984375
0.01980000,0.17910663,42628.83203125
0.02090001,0.17851123,42625.27343750
0.02200000,0.17953591,42623.11718750
0.02309998,0.17990203,42618.92578125
0.02420000,0.17990203,42614.46484375
0.02530001,0.17990203,42610.00781250
0.02640000,0.17990203,42605.54687500
0.02749998,0.17982377,42602.71875000
0.02860000,0.17982377,42600.70312500
0.02970001,0.17982377,42598.68359375
0.03080000,0.17982377,42596.66406250
0.03189998,0.18004499,42595.19140625
0.03300000,0.18004499,42593.87890625
0.03410001,0.18245151,42591.50781250
0.03520000,0.18177851,42587.51562500
0.03629998,0.18177851,42584.00781250
0.03740000,0.18177851,42580.50000000
0.03850001,0.18177851,42576.99609375
0.03960000,0.18177851,42573.48828125
0.04069998,0.18177851,42569.98046875
0.04180000,0.18342075,42567.88671875
0.04290001,0.18314537,42565.32421875
0.04400000,0.18314537,42563.46875000
0.04509998,0.18314537,42561.60937500
0.04620000,0.18314537,42559.75390625
0.04730001,0.18314537,42557.89453125
0.04840000,0.19637622,42556.66796875
0.04949998,0.20743831,42559.44531250
0.05060000,0.20743831,42572.76171875
0.05170001,0.20743831,42586.07421875
0.05280000,0.20743831,42599.39062500
0.05389998,0.16030325,42612.19140625
0.05500000,nan,nan
