arc_length,Mach_Magnitude,p
0.00000000,0.19728955,42771.45312500
0.00110000,0.17389930,42746.17187500
0.00220001,0.17389930,42714.27734375
0.00329999,0.17389930,42682.38671875
0.00440000,0.17732160,42651.25781250
0.00550000,0.17959156,42656.10156250
0.00660000,0.17959156,42658.30468750
0.00770001,0.17959156,42660.51171875
0.00880001,0.17907994,42660.82031250
0.00990001,0.17907994,42654.25781250
0.01099998,0.17907994,42647.69531250
0.01209999,0.17917158,42642.79296875
0.01319999,0.17853195,42639.55468750
0.01429999,0.17853195,42637.28906250
0.01540000,0.17853195,42635.01953125
0.01650000,0.17911835,42631.52343750
0.01760000,0.17911835,42627.46093750
0.01870000,0.17911835,42623.39843750
0.01980001,0.17980855,42619.02343750
0.02089998,0.17980855,42614.47265625
0.02199998,0.17980855,42609.92578125
0.02309998,0.17980855,42605.37500000
0.02419999,0.18058856,42599.58203125
0.02529999,0.18058856,42592.83203125
0.02639999,0.18099727,42587.45703125
0.02750000,0.18099727,42582.46484375
0.02860000,0.18182906,42577.58203125
0.02970000,0.18182906,42572.85937500
0.03079998,0.18182906,42568.13281250
0.03189998,0.18182906,42563.41015625
0.03299998,0.18182906,42558.68750000
0.03409998,0.18303289,42553.01953125
0.03519999,0.18252193,42545.35546875
0.03629999,0.18335762,42537.78515625
0.03739999,0.18298033,42530.24218750
0.03850000,0.18675387,42521.17968750
0.03960000,0.18675387,42512.35156250
0.04069997,0.18675387,42503.52734375
0.04179997,0.18675387,42494.69921875
0.04289998,0.18771125,42486.13281250
0.04399998,0.19072650,42476.19140625
0.04509998,0.18931558,42466.98437500
0.04619998,0.18860387,42455.90625000
0.04729999,0.18860387,42442.27734375
0.04839999,0.18860387,42428.65234375
0.04950000,0.19110634,42419.21093750
0.05059997,0.19110634,42410.98828125
0.05169997,0.17255098,42412.27343750
0.05279997,0.17255098,42419.13671875
0.05389998,0.13698134,42418.37109375
0.05499998,nan,nan
