arc_length,Mach_Magnitude,p
0.00000000,0.19631276,42257.90625000
0.00110000,0.17341302,42233.54296875
0.00220001,0.17341302,42202.98828125
0.00329999,0.17341302,42172.42968750
0.00440000,0.17785875,42142.56640625
0.00550000,0.17948098,42145.63281250
0.00660000,0.17948098,42146.63281250
0.00770001,0.17948098,42147.63671875
0.00880001,0.17893274,42146.77343750
0.00990001,0.17893274,42140.44140625
0.01099998,0.17893274,42134.10937500
0.01209999,0.17901472,42129.31250000
0.01319999,0.17840253,42126.06250000
0.01429999,0.17840253,42123.62109375
0.01540000,0.17840253,42121.18359375
0.01650000,0.17896802,42117.67187500
0.01760000,0.17896802,42113.66796875
0.01870000,0.17896802,42109.66406250
0.01980001,0.17967199,42105.34375000
0.02089998,0.17967199,42100.85156250
0.02199998,0.17967199,42096.35937500
0.02309998,0.17967199,42091.86718750
0.02419999,0.18048323,42086.23437500
0.02529999,0.18048323,42079.71875000
0.02639999,0.18085934,42074.40625000
0.02750000,0.18085934,42069.43359375
0.02860000,0.18163919,42064.60546875
0.02970000,0.18163919,42059.97656250
0.03079998,0.18163919,42055.35156250
0.03189998,0.18163919,42050.72265625
0.03299998,0.18163919,42046.09765625
0.03409998,0.18283867,42040.50781250
0.03519999,0.18232460,42032.97265625
0.03629999,0.18319686,42025.45312500
0.03739999,0.18281070,42017.91796875
0.03850000,0.18653875,42008.93359375
0.03960000,0.18653875,42000.04296875
0.04069997,0.18653875,41991.14843750
0.04179997,0.18653875,41982.25781250
0.04289998,0.18755646,41973.62109375
0.04399998,0.19041773,41963.60156250
0.04509998,0.18923990,41954.47656250
0.04619998,0.18896429,41943.03515625
0.04729999,0.18896429,41932.72656250
0.04839999,0.18896429,41922.41796875
0.04950000,0.19103395,41915.23828125
0.05059997,0.19103395,41908.96875000
0.05169997,0.17320153,41910.98046875
0.05279997,0.17320153,41917.85546875
0.05389998,0.13629171,41917.10937500
0.05499998,nan,nan
