arc_length,Mach_Magnitude,p
0.00000000,0.12460107,42191.14843750
0.00110000,0.15804675,42169.00781250
0.00220001,0.15804675,42169.04687500
0.00330000,0.17084151,42179.85546875
0.00440000,0.17084151,42192.46093750
0.00549999,0.17170120,42192.77734375
0.00660000,0.17589382,42190.96093750
0.00770000,0.18054572,42192.31250000
0.00880000,0.18054572,42196.14453125
0.00990001,0.18156275,42199.76953125
0.01100000,0.18156275,42203.03906250
0.01210000,0.18156275,42206.30468750
0.01319999,0.17657129,42205.45703125
0.01429999,0.17657129,42201.33593750
0.01540001,0.17657129,42197.21484375
0.01650001,0.17657129,42193.09375000
0.01760001,0.17642877,42189.09765625
0.01870000,0.17614650,42185.45312500
0.01980000,0.17614650,42181.66406250
0.02089999,0.17614650,42177.87109375
0.02200002,0.17663978,42174.30859375
0.02310001,0.17663978,42170.85546875
0.02420001,0.17663978,42167.40625000
0.02530001,0.17709902,42164.44531250
0.02640000,0.17709902,42162.34375000
0.02750000,0.17773827,42158.87500000
0.02859999,0.17774646,42154.67578125
0.02970002,0.17768328,42150.90625000
0.03080001,0.17768328,42147.55468750
0.03190001,0.17768328,42144.20312500
0.03300001,0.17825151,42139.82812500
0.03410000,0.17902042,42135.38281250
0.03520000,0.17902042,42132.89453125
0.03629999,0.17956708,42129.72656250
0.03740002,0.17956708,42126.24609375
0.03850001,0.18008696,42119.83984375
0.03960001,0.18008696,42111.48437500
0.04070001,0.18117259,42106.41796875
0.04180000,0.18117259,42102.21875000
0.04290000,0.18117259,42098.01562500
0.04399999,0.18120605,42093.93359375
0.04510002,0.18149534,42089.24218750
0.04620001,0.18923944,42082.14843750
0.04730001,0.18458631,42075.32031250
0.04840001,0.18458631,42066.99609375
0.04950000,0.18458631,42058.67578125
0.05060000,0.16340638,42048.78515625
0.05170002,0.16340638,42033.74609375
0.05280002,0.16340638,42018.71093750
0.05390001,0.16340638,42003.67187500
0.05500001,0.10339053,41988.05078125
