arc_length,Mach_Magnitude,p
0.00000000,0.11759541,42109.23046875
0.00110000,0.17967366,42119.48046875
0.00220001,0.17967366,42122.27343750
0.00330000,0.17967366,42125.07031250
0.00440000,0.19413803,42131.18750000
0.00550000,0.18561825,42138.19531250
0.00660001,0.18364091,42143.26953125
0.00770000,0.18083331,42149.73828125
0.00880001,0.18083331,42157.53125000
0.00989999,0.18083331,42165.32812500
0.01100000,0.17945194,42162.18750000
0.01209999,0.17945194,42157.25000000
0.01320000,0.17840673,42154.23437500
0.01430001,0.17840673,42152.21484375
0.01539999,0.17816488,42149.81640625
0.01650000,0.17799619,42147.43750000
0.01760001,0.17884118,42143.51171875
0.01869999,0.17884118,42136.10546875
0.01980000,0.17884118,42128.69921875
0.02089998,0.17927069,42124.74218750
0.02199999,0.17975833,42120.91406250
0.02310001,0.17975833,42112.82812500
0.02419999,0.17938855,42106.10546875
0.02530000,0.17938855,42100.83203125
0.02640001,0.17938855,42095.55859375
0.02749999,0.18012045,42089.98437500
0.02860000,0.18012045,42084.11718750
0.02970001,0.18017831,42080.48828125
0.03079999,0.18017831,42077.18750000
0.03190000,0.18062640,42071.64453125
0.03299998,0.18062640,42063.08203125
0.03410000,0.18089764,42057.82812500
0.03520001,0.18089764,42052.90625000
0.03629999,0.18257060,42047.67968750
0.03740000,0.18257060,42039.54687500
0.03850001,0.18257060,42031.41796875
0.03959999,0.18298711,42024.86718750
0.04070000,0.18298711,42018.85546875
0.04179998,0.18473051,42012.98437500
0.04289999,0.18473051,42007.71093750
0.04400000,0.18685416,42000.31640625
0.04509998,0.18906811,41996.71484375
0.04620000,0.18647450,41993.16015625
0.04730001,0.18252508,41992.97656250
0.04839999,0.18237033,41994.33593750
0.04950000,0.17383377,41989.00390625
0.05059998,0.17383377,41952.31250000
0.05169999,0.13966985,41919.18750000
0.05280000,0.13966985,41903.60156250
0.05389998,0.13966985,41888.01562500
0.05500000,nan,nan
