arc_length,Mach_Magnitude,p
0.00000000,0.33849808,22784.57421875
0.00110000,0.33849808,22789.42773438
0.00220000,0.33849808,22794.27734375
0.00330001,0.56920567,22828.65625000
0.00440001,0.56660899,22889.29882812
0.00549999,0.56660899,22945.63281250
0.00660000,0.55670295,23013.63867188
0.00770000,0.55670295,23088.80664062
0.00880000,0.57933988,23174.53515625
0.00990000,0.56863682,23306.77734375
0.01100000,0.56863682,23444.20703125
0.01210000,0.55515614,23573.17187500
0.01320000,0.55962191,23695.01757812
0.01429999,0.54856419,23797.41406250
0.01539999,0.54856419,23903.00000000
0.01650000,0.54366296,24011.36328125
0.01760000,0.55103561,24125.75976562
0.01870000,0.55103561,24183.73632812
0.01980000,0.54874121,24223.18945312
0.02090000,0.54420747,24307.18554688
0.02200000,0.54829887,24427.43750000
0.02310001,0.54455687,24554.97460938
0.02420001,0.54118694,24632.53515625
0.02530001,0.54118694,24697.47460938
0.02640001,0.54118694,24762.41210938
0.02750001,0.54960345,24842.22070312
0.02859999,0.54960345,24936.05664062
0.02969999,0.54960345,25029.89257812
0.03079999,0.53777613,25097.48632812
0.03189999,0.53777613,25124.28320312
0.03299999,0.54113960,25151.79687500
0.03409999,0.54717801,25195.08984375
0.03520000,0.53054754,25326.65429688
0.03630000,0.53054754,25459.79101562
0.03740000,0.53541560,25568.97265625
0.03850000,0.53313916,25645.35351562
0.03960000,0.53313916,25711.75390625
0.04070000,0.53313916,25778.15234375
0.04180000,0.52757864,25828.52343750
0.04290000,0.53090034,25900.47656250
0.04400001,0.53090034,25968.26757812
0.04510001,0.53184834,26036.76953125
0.04619998,0.51352319,26109.71289062
0.04729998,0.51352319,26178.63867188
0.04839998,0.51352319,26247.56640625
0.04949998,0.50446621,26355.25976562
0.05059999,0.50446621,26477.05468750
0.05169999,0.48482129,26585.64843750
0.05279999,0.28446441,26582.33398438
0.05389999,0.28446441,26643.22460938
0.05500000,nan,nan
