arc_length,Mach_Magnitude,p
0.00000000,0.35934091,21188.44921875
0.00110000,0.51531625,21377.85937500
0.00220000,0.57187806,21630.06640625
0.00330000,0.57191883,21897.36718750
0.00440000,0.57191883,21949.40429688
0.00549999,0.57034140,22025.29687500
0.00660000,0.54664819,22087.65234375
0.00770000,0.53787499,22205.04882812
0.00879999,0.53942453,22322.74023438
0.00990000,0.53942453,22446.60546875
0.01100000,0.56182941,22566.97265625
0.01209999,0.55713800,22684.09375000
0.01320000,0.55713800,22802.81054688
0.01430000,0.55376314,22910.56054688
0.01540000,0.55376314,23006.38281250
0.01649999,0.55376314,23102.20507812
0.01759999,0.54102769,23184.67773438
0.01870000,0.55571986,23264.21875000
0.01979999,0.55571986,23345.57812500
0.02089998,0.56506658,23426.50585938
0.02200000,0.52600272,23505.50781250
0.02309999,0.55217505,23612.46093750
0.02419998,0.55217505,23717.17578125
0.02530000,0.55129376,23821.11328125
0.02639999,0.55129376,23922.75390625
0.02750001,0.55674261,23999.29492188
0.02860000,0.56372054,24073.46679688
0.02969999,0.54529732,24151.67773438
0.03080001,0.54529732,24230.95312500
0.03190000,0.54529732,24310.22656250
0.03299999,0.54588638,24389.33398438
0.03410001,0.54588638,24463.56835938
0.03520000,0.54073113,24540.27734375
0.03629999,0.54909707,24616.85156250
0.03740001,0.54141365,24676.93359375
0.03850000,0.54134544,24751.15039062
0.03959999,0.54134544,24840.39257812
0.04070001,0.52977900,24911.86328125
0.04180000,0.52977900,24955.55664062
0.04289998,0.52977900,24999.25000000
0.04400000,0.54698838,25045.01562500
0.04510000,0.53895327,25124.59570312
0.04619998,0.53895327,25211.25585938
0.04730000,0.53895327,25297.91601562
0.04840000,0.53758990,25343.72851562
0.04949998,0.53758990,25368.93945312
0.05060000,0.52741041,25408.64843750
0.05169999,0.50864043,25508.45117188
0.05279998,0.31411775,25670.62304688
0.05390000,0.31411775,25805.61328125
0.05499999,nan,nan
