arc_length,Mach_Magnitude,p
0.00000000,0.11759621,41683.41796875
0.00110000,0.17968858,41693.42578125
0.00220001,0.17968858,41694.91796875
0.00330000,0.17968858,41696.40625000
0.00440000,0.19384209,41701.28906250
0.00550000,0.18541908,41708.07812500
0.00660001,0.18349795,41713.33203125
0.00770000,0.18092914,41719.64453125
0.00880001,0.18092914,41726.94531250
0.00989999,0.18092914,41734.24218750
0.01100000,0.17941709,41731.11328125
0.01209999,0.17941709,41726.27343750
0.01320000,0.17837538,41723.23046875
0.01430001,0.17837538,41721.12109375
0.01539999,0.17820402,41718.72656250
0.01650000,0.17800399,41716.36328125
0.01760001,0.17890378,41712.46484375
0.01869999,0.17890378,41705.28515625
0.01980000,0.17890378,41698.10156250
0.02089998,0.17929737,41694.46093750
0.02199999,0.17975395,41690.94140625
0.02310001,0.17975395,41682.87109375
0.02419999,0.17934729,41676.17968750
0.02530000,0.17934729,41670.94140625
0.02640001,0.17934729,41665.70703125
0.02749999,0.18007086,41660.23828125
0.02860000,0.18007086,41654.53906250
0.02970001,0.18012155,41651.16015625
0.03079999,0.18012155,41648.11328125
0.03190000,0.18066628,41642.69921875
0.03299998,0.18066628,41634.22656250
0.03410000,0.18099432,41629.08984375
0.03520001,0.18099432,41624.29296875
0.03629999,0.18266490,41619.19921875
0.03740000,0.18266490,41611.12500000
0.03850001,0.18266490,41603.05468750
0.03959999,0.18307391,41596.46093750
0.04070000,0.18307391,41590.37109375
0.04179998,0.18476447,41584.41015625
0.04289999,0.18476447,41579.01171875
0.04400000,0.18690099,41571.54296875
0.04509998,0.18887825,41568.05468750
0.04620000,0.18639051,41564.83593750
0.04730001,0.18257464,41564.85937500
0.04839999,0.18253648,41566.32421875
0.04950000,0.17371168,41561.29296875
0.05059998,0.17371168,41526.09765625
0.05169999,0.14024572,41494.40234375
0.05280000,0.14024572,41479.89062500
0.05389998,0.14024572,41465.38281250
0.05500000,nan,nan
