arc_length,Mach_Magnitude,p
0.00000000,0.15162518,41685.47656250
0.00110000,0.19964162,41702.22656250
0.00220001,0.19964162,41719.40625000
0.00329999,0.19964162,41736.58593750
0.00440000,0.19964162,41753.76562500
0.00550000,0.18856713,41758.09765625
0.00660000,0.18856713,41757.94531250
0.00770000,0.18856713,41757.78906250
0.00880001,0.18856713,41757.63281250
0.00990000,0.18300477,41757.47265625
0.01100000,0.17905216,41757.40625000
0.01210000,0.17905216,41757.48828125
0.01319999,0.17905216,41757.57031250
0.01430001,0.17905216,41757.65234375
0.01540000,0.17754914,41756.52343750
0.01650001,0.17750522,41753.64843750
0.01760000,0.17750522,41750.48828125
0.01869999,0.17750522,41747.32812500
0.01980001,0.17750522,41744.16796875
0.02089999,0.17787480,41741.14062500
0.02200001,0.17859022,41737.96093750
0.02310000,0.17848303,41735.66015625
0.02420002,0.17848303,41734.98437500
0.02530001,0.17848303,41734.30859375
0.02639999,0.17814608,41731.87890625
0.02750001,0.17814608,41729.44531250
0.02860000,0.17871473,41727.75781250
0.02970001,0.17871473,41726.78125000
0.03080000,0.17911856,41724.07812500
0.03189999,0.17911856,41720.29687500
0.03300001,0.17911856,41716.51953125
0.03410000,0.17967904,41712.83984375
0.03520001,0.17967904,41709.24218750
0.03630000,0.17967904,41705.64843750
0.03739999,0.17967904,41702.05468750
0.03850001,0.17946766,41700.27734375
0.03960000,0.18189522,41695.01953125
0.04070001,0.18220381,41689.64843750
0.04180000,0.18220381,41684.33593750
0.04289999,0.18220381,41679.02734375
0.04400001,0.18470969,41674.17187500
0.04510000,0.18470969,41672.12109375
0.04620001,0.18470969,41670.06640625
0.04730000,0.18483968,41670.71093750
0.04840002,0.18300675,41667.44531250
0.04950001,0.18300675,41662.89453125
0.05060000,0.18192579,41648.94140625
0.05170001,0.16261342,41639.33984375
0.05280000,0.16261342,41637.93359375
0.05390002,0.10667699,41646.27734375
0.05500001,nan,nan
