arc_length,Mach_Magnitude,p
0.00000000,0.11143135,41712.63671875
0.00110000,0.11143135,41715.08593750
0.00220000,0.16578382,41720.75781250
0.00330000,0.16578382,41728.21875000
0.00440001,0.17743668,41736.58203125
0.00549999,0.18169464,41742.88671875
0.00659999,0.18169464,41742.55468750
0.00770000,0.18407484,41742.49218750
0.00880000,0.18407484,41742.48437500
0.00990000,0.18400424,41738.77734375
0.01100000,0.18166084,41732.48828125
0.01210000,0.18008271,41728.50781250
0.01320001,0.18072906,41725.43359375
0.01430001,0.17994548,41723.05859375
0.01540001,0.17994548,41720.78515625
0.01650001,0.17994548,41718.51562500
0.01760001,0.17968739,41716.53515625
0.01870001,0.17968739,41714.92187500
0.01980002,0.17968739,41713.30859375
0.02090002,0.18014610,41710.76953125
0.02200002,0.17956831,41706.25000000
0.02309999,0.17956831,41701.70703125
0.02419999,0.18017656,41696.60937500
0.02530000,0.18017656,41690.78515625
0.02640000,0.18017656,41684.96093750
0.02750000,0.18017656,41679.13671875
0.02860000,0.18133537,41673.78515625
0.02970000,0.18133537,41670.21875000
0.03080000,0.18145771,41666.65625000
0.03190000,0.18145771,41663.11328125
0.03300001,0.18145771,41659.57031250
0.03410001,0.18145771,41656.02734375
0.03520001,0.18271001,41649.38281250
0.03630001,0.18228855,41640.67187500
0.03740001,0.18344383,41635.67968750
0.03850001,0.18344383,41631.12109375
0.03960002,0.18344383,41626.55859375
0.04070002,0.18368444,41622.35546875
0.04180002,0.18368444,41619.32421875
0.04290002,0.18368444,41616.29296875
0.04400000,0.18523804,41613.14062500
0.04510000,0.18688584,41610.73437500
0.04620000,0.18688584,41607.55859375
0.04730000,0.18688584,41604.38281250
0.04840000,0.18777865,41603.19921875
0.04950000,0.18777865,41602.15234375
0.05060000,0.18600545,41601.02343750
0.05170001,0.18600545,41599.85546875
0.05280001,0.18600545,41598.68750000
0.05390001,0.16262705,41592.51562500
0.05500001,nan,nan
