arc_length,Mach_Magnitude,p
0.00000000,0.31245424,22025.37695312
0.00110000,0.48240011,22303.84765625
0.00220000,0.54273859,22509.36523438
0.00330000,0.56510736,22583.24023438
0.00440000,0.57516354,22640.84765625
0.00549999,0.57516354,22696.03710938
0.00660000,0.56157944,22766.71289062
0.00770000,0.56441464,22868.24609375
0.00879999,0.54850492,22974.70117188
0.00990000,0.54341617,23062.24609375
0.01100000,0.54341617,23152.83398438
0.01209999,0.54341617,23243.41992188
0.01320000,0.53395027,23356.85156250
0.01430000,0.53395027,23514.56835938
0.01540000,0.53441094,23671.86132812
0.01650000,0.53964681,23812.39843750
0.01760000,0.52830041,23909.58984375
0.01870000,0.52830041,24004.21093750
0.01979999,0.52830041,24098.83203125
0.02090000,0.53396634,24174.48437500
0.02200000,0.52795950,24243.67187500
0.02309999,0.52795950,24311.53515625
0.02420000,0.53878393,24400.38671875
0.02530000,0.53181577,24490.82617188
0.02639999,0.53181577,24581.90429688
0.02749999,0.53428712,24630.50390625
0.02860000,0.53428712,24677.48828125
0.02969999,0.54729369,24727.92382812
0.03079999,0.54636919,24794.83593750
0.03190000,0.54636919,24863.16210938
0.03299999,0.53652743,24931.62695312
0.03409999,0.53674507,25006.57226562
0.03519998,0.53674507,25104.18945312
0.03629998,0.53674507,25201.80664062
0.03740000,0.54194847,25296.11132812
0.03850000,0.53332210,25351.66406250
0.03959999,0.53332210,25399.78515625
0.04069999,0.53332210,25447.91015625
0.04179998,0.53562496,25492.56054688
0.04289998,0.53529545,25531.94726562
0.04400001,0.53529545,25565.39257812
0.04510000,0.52457178,25627.49023438
0.04619999,0.52457178,25710.86523438
0.04729999,0.52457178,25794.24023438
0.04839999,0.51316770,25878.91406250
0.04949998,0.50427580,25978.26562500
0.05059998,0.50427580,26031.26757812
0.05170000,0.49847613,26138.42773438
0.05280000,0.49847613,26649.87890625
0.05390000,0.46592687,27104.68359375
0.05499999,nan,nan
