arc_length,Mach_Magnitude,p
0.00000000,0.36976990,20851.36328125
0.00110000,0.53176731,20995.92968750
0.00220000,0.57905214,21197.75976562
0.00330000,0.57590289,21409.35742188
0.00440000,0.57590289,21450.67968750
0.00549999,0.57367383,21527.11523438
0.00660000,0.55206353,21613.34765625
0.00770000,0.54409460,21729.37890625
0.00879999,0.54563808,21848.67382812
0.00990000,0.54563808,21975.34570312
0.01100000,0.56525183,22088.63085938
0.01209999,0.55658452,22201.94140625
0.01320000,0.55658452,22326.71484375
0.01430000,0.55744573,22435.89257812
0.01540000,0.55744573,22528.10742188
0.01649999,0.55744573,22620.32031250
0.01759999,0.54166657,22698.46093750
0.01870000,0.55935700,22768.61718750
0.01979999,0.55935700,22839.77929688
0.02089998,0.56920151,22910.73437500
0.02200000,0.53085908,22987.73828125
0.02309999,0.55562119,23093.57812500
0.02419998,0.55562119,23200.65429688
0.02530000,0.55317065,23306.16601562
0.02639999,0.55317065,23407.06640625
0.02750001,0.55907724,23488.34960938
0.02860000,0.56699359,23567.83398438
0.02969999,0.55111216,23645.81640625
0.03080001,0.55111216,23724.99609375
0.03190000,0.55111216,23804.17382812
0.03299999,0.54996009,23882.57812500
0.03410001,0.54996009,23959.00976562
0.03520000,0.54502178,24040.24414062
0.03629999,0.55234083,24121.29882812
0.03740001,0.54507736,24183.05664062
0.03850000,0.54433161,24259.51953125
0.03959999,0.54433161,24351.90625000
0.04070001,0.53079276,24426.51367188
0.04180000,0.53079276,24472.70507812
0.04289998,0.53079276,24518.89843750
0.04400000,0.54814293,24567.96484375
0.04510000,0.53870114,24654.07421875
0.04619998,0.53870114,24747.61523438
0.04730000,0.53870114,24841.15625000
0.04840000,0.53714472,24901.39843750
0.04949998,0.53714472,24944.84570312
0.05060000,0.53136719,25003.90820312
0.05169999,0.51157203,25098.15429688
0.05279998,0.31210333,25230.79492188
0.05390000,0.31210333,25351.72460938
0.05499999,nan,nan
