arc_length,Mach_Magnitude,p
0.00000000,0.39193944,20715.55468750
0.00110000,0.56464216,20834.02539062
0.00220000,0.56464216,20950.50585938
0.00330001,0.56464216,21066.98632812
0.00440000,0.53056378,21157.65820312
0.00550000,0.53056378,21228.40429688
0.00660000,0.55778557,21296.04492188
0.00770000,0.54183723,21419.56445312
0.00880000,0.54183723,21570.59570312
0.00990001,0.54183723,21721.62695312
0.01100001,0.55476249,21844.89257812
0.01210000,0.55476249,21947.59765625
0.01320000,0.55476249,22050.30273438
0.01430000,0.55464345,22158.70507812
0.01540002,0.53741278,22247.13085938
0.01650001,0.53741278,22315.49023438
0.01759999,0.53741278,22383.85156250
0.01870001,0.53741278,22452.21289062
0.01980000,0.50967978,22519.13476562
0.02090002,0.49494533,22590.54101562
0.02200001,0.49494533,22676.90820312
0.02310002,0.49494533,22763.27734375
0.02420001,0.50560183,22860.15625000
0.02530000,0.55054737,22953.89453125
0.02640001,0.55063170,23065.43554688
0.02750000,0.55063170,23176.98828125
0.02860002,0.51189766,23303.42382812
0.02970001,0.51189766,23407.72265625
0.03080002,0.53476902,23483.49218750
0.03190001,0.53476902,23574.96093750
0.03300000,0.53598566,23664.51562500
0.03410001,0.53598566,23754.03906250
0.03520000,0.53598566,23843.56054688
0.03630002,0.54441853,23926.99414062
0.03740001,0.53109872,24014.53906250
0.03850003,0.53109872,24103.71093750
0.03960001,0.53109872,24192.88085938
0.04070000,0.52319329,24268.44531250
0.04180002,0.52319329,24337.45117188
0.04290001,0.53083409,24413.99609375
0.04400002,0.54002187,24492.81640625
0.04510001,0.53893442,24563.22070312
0.04620003,0.53218124,24645.39648438
0.04730001,0.53218124,24730.99414062
0.04840000,0.52710224,24812.14257812
0.04950002,0.53121528,24897.09570312
0.05060001,0.53121528,24976.41406250
0.05170003,0.52250448,25049.52539062
0.05280001,0.52250448,25113.11523438
0.05390003,0.33193373,25213.22460938
0.05500002,nan,nan
