arc_length,Mach_Magnitude,p
0.00000000,0.11178166,41944.77734375
0.00110000,0.11178166,41946.18750000
0.00220000,0.16688624,41951.04687500
0.00330000,0.16688624,41957.82421875
0.00440001,0.17992085,41967.48828125
0.00549999,0.18339658,41975.97265625
0.00659999,0.18339658,41976.91015625
0.00770000,0.18488731,41977.08203125
0.00880000,0.18488731,41977.09375000
0.00990000,0.18475223,41973.73437500
0.01100000,0.18130775,41968.03125000
0.01210000,0.17989510,41964.76171875
0.01320001,0.18122915,41962.01953125
0.01430001,0.18034963,41960.26953125
0.01540001,0.18034963,41958.69531250
0.01650001,0.18034963,41957.12500000
0.01760001,0.17997567,41955.53906250
0.01870001,0.17997567,41953.94531250
0.01980002,0.17997567,41952.34765625
0.02090002,0.18039269,41949.89062500
0.02200002,0.17978171,41945.60156250
0.02309999,0.17978171,41941.29296875
0.02419999,0.18028169,41936.35937500
0.02530000,0.18028169,41930.63281250
0.02640000,0.18028169,41924.90625000
0.02750000,0.18028169,41919.17968750
0.02860000,0.18145368,41913.95703125
0.02970000,0.18145368,41910.47265625
0.03080000,0.18154814,41906.97656250
0.03190000,0.18154814,41903.44531250
0.03300001,0.18154814,41899.91406250
0.03410001,0.18154814,41896.38281250
0.03520001,0.18282669,41889.71484375
0.03630001,0.18240395,41881.07812500
0.03740001,0.18366132,41875.78906250
0.03850001,0.18366132,41870.89453125
0.03960002,0.18366132,41866.00000000
0.04070002,0.18384713,41861.46875000
0.04180002,0.18384713,41858.07031250
0.04290002,0.18384713,41854.67187500
0.04400000,0.18544611,41851.14062500
0.04510000,0.18771301,41848.21484375
0.04620000,0.18771301,41844.76562500
0.04730000,0.18771301,41841.32031250
0.04840000,0.18815069,41839.73828125
0.04950000,0.18815069,41838.27734375
0.05060000,0.18513700,41837.29687500
0.05170001,0.18513700,41836.57031250
0.05280001,0.18513700,41835.84375000
0.05390001,0.16259159,41830.34375000
0.05500001,nan,nan
