arc_length,Mach_Magnitude,p
0.00000000,0.15423655,41947.72656250
0.00110000,0.20129571,41963.80468750
0.00220001,0.20129571,41980.28125000
0.00329999,0.20129571,41996.75781250
0.00440000,0.20129571,42013.23437500
0.00550000,0.18869276,42017.56250000
0.00660000,0.18869276,42017.47656250
0.00770000,0.18869276,42017.39062500
0.00880001,0.18869276,42017.30468750
0.00990000,0.18311358,42016.98046875
0.01100000,0.17892238,42016.52343750
0.01210000,0.17892238,42016.20703125
0.01319999,0.17892238,42015.89062500
0.01430001,0.17892238,42015.57031250
0.01540000,0.17761444,42014.17968750
0.01650001,0.17758847,42011.23828125
0.01760000,0.17758847,42008.02343750
0.01869999,0.17758847,42004.80859375
0.01980001,0.17758847,42001.59375000
0.02089999,0.17797355,41998.50781250
0.02200001,0.17867884,41995.36328125
0.02310000,0.17849718,41993.10937500
0.02420002,0.17849718,41992.44140625
0.02530001,0.17813955,41991.77734375
0.02639999,0.17813955,41989.37109375
0.02750001,0.17813955,41986.96484375
0.02860000,0.17872075,41985.31640625
0.02970001,0.17872075,41984.39062500
0.03080000,0.17924465,41981.75390625
0.03189999,0.17924465,41978.03906250
0.03300001,0.17924465,41974.32421875
0.03410000,0.17984928,41970.72656250
0.03520001,0.17984928,41967.23046875
0.03630000,0.17984928,41963.73437500
0.03739999,0.17984928,41960.23828125
0.03850001,0.17974296,41958.46875000
0.03960000,0.18312171,41953.23828125
0.04070001,0.18282024,41948.00781250
0.04180000,0.18282024,41942.87500000
0.04289999,0.18282024,41937.74609375
0.04400001,0.18558783,41933.22656250
0.04510000,0.18558783,41932.48437500
0.04620001,0.18558783,41931.74218750
0.04730000,0.18555804,41933.05468750
0.04840002,0.18317967,41930.12109375
0.04950001,0.18317967,41925.93359375
0.05060000,0.18134063,41913.41015625
0.05170001,0.16308365,41905.14453125
0.05280000,0.16308365,41904.63281250
0.05390002,0.10709742,41913.51953125
0.05500001,nan,nan
